timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
532900;53219.0;11180.0;42039.0
533000;53219.0;11180.0;42039.0
533100;53217.5;11178.5;42039.0
533200;53218.0;11179.0;42039.0
533300;53658.5;11179.5;42479.0
533400;53258.0;11179.0;42079.0
533500;53258.0;11179.0;42079.0
533600;53258.0;11179.0;42079.0
533700;53239.0;11160.0;42079.0
533800;53253.0;11174.0;42079.0
533900;53289.0;11170.0;42119.0
534000;53289.0;11170.0;42119.0
534100;53133.0;11134.0;41999.0
534200;53273.0;11154.0;42119.0
534300;53313.0;11154.0;42159.0
534400;53268.5;11109.5;42159.0
534500;53296.0;11137.0;42159.0
534600;53296.0;11137.0;42159.0
534700;53290.5;11131.5;42159.0
534800;53124.0;11045.0;42079.0
534900;53334.0;11135.0;42199.0
535000;53214.0;11135.0;42079.0
535100;53334.0;11135.0;42199.0
535200;53304.0;11105.0;42199.0
535300;53494.0;11135.0;42359.0
535400;53294.0;11055.0;42239.0
535500;53486.0;11127.0;42359.0
535600;53376.5;11137.5;42239.0
535700;53169.0;10930.0;42239.0
535800;53323.0;11044.0;42279.0
535900;53266.0;10987.0;42279.0
536000;53323.0;11044.0;42279.0
536100;53365.0;11086.0;42279.0
536200;53397.0;11118.0;42279.0
536300;53557.0;11118.0;42439.0
536400;53493.0;11054.0;42439.0
536500;53405.0;11086.0;42319.0
536600;53517.0;11198.0;42319.0
536700;53317.0;11118.0;42199.0
536800;53445.0;11086.0;42359.0
536900;53413.0;11054.0;42359.0
537000;53413.0;11054.0;42359.0
537100;53493.0;11134.0;42359.0
537200;53466.0;11107.0;42359.0
537300;53506.0;11107.0;42399.0
537400;53363.5;11124.5;42239.0
537500;53471.0;11072.0;42399.0
537600;53471.0;11072.0;42399.0
537700;53523.5;11124.5;42399.0
537800;53563.5;11124.5;42439.0
537900;53563.5;11124.5;42439.0
538000;53546.0;11107.0;42439.0
538100;53546.0;11107.0;42439.0
538200;53344.0;10905.0;42439.0
538300;53504.0;10905.0;42599.0
538400;53604.0;11125.0;42479.0
538500;53604.0;11125.0;42479.0
538600;53824.0;11345.0;42479.0
538700;54004.0;11125.0;42879.0
538800;53644.0;11125.0;42519.0
538900;53600.0;11081.0;42519.0
539000;53487.0;10968.0;42519.0
539100;53487.0;10968.0;42519.0
539200;53487.0;10968.0;42519.0
539300;53625.0;11066.0;42559.0
539400;53551.5;10992.5;42559.0
539500;53551.5;10992.5;42559.0
539600;53674.0;11115.0;42559.0
539700;53834.0;11115.0;42719.0
539800;53665.0;11066.0;42599.0
539900;53714.0;11115.0;42599.0
540000;53665.0;11066.0;42599.0
540100;53799.0;11080.0;42719.0
540200;53799.0;11080.0;42719.0
540300;53617.0;10978.0;42639.0
540400;53533.5;11054.5;42479.0
540500;53548.0;11029.0;42519.0
540600;53668.0;11029.0;42639.0
540700;53668.0;11029.0;42639.0
540800;53719.0;11080.0;42639.0
540900;53759.0;11080.0;42679.0
541000;53733.5;11054.5;42679.0
541100;53886.5;11207.5;42679.0
541200;53784.5;11105.5;42679.0
541300;53824.5;11105.5;42719.0
541400;54097.0;10978.0;43119.0
541500;53868.0;11029.0;42839.0
541600;53857.0;10978.0;42879.0
541700;53671.5;10952.5;42719.0
541800;53668.0;11029.0;42639.0
541900;53744.5;11105.5;42639.0
542000;53864.5;11105.5;42759.0
542100;53908.0;11029.0;42879.0
542200;53668.0;11029.0;42639.0
542300;53549.0;10750.0;42799.0
542400;53669.0;10750.0;42919.0
542500;53697.0;10898.0;42799.0
542600;53697.0;10898.0;42799.0
542700;53697.0;10898.0;42799.0
542800;53587.0;10748.0;42839.0
542900;54067.0;11068.0;42999.0
543000;53667.0;10828.0;42839.0
543100;53787.0;10828.0;42959.0
543200;53787.0;10828.0;42959.0
543300;53707.0;10828.0;42879.0
543400;53707.0;10828.0;42879.0
543500;53707.0;10828.0;42879.0
543600;53707.0;10828.0;42879.0
543700;53587.0;10708.0;42879.0
543800;53747.0;10828.0;42919.0
543900;53867.0;10828.0;43039.0
544000;53667.0;10748.0;42919.0
544100;53667.0;10748.0;42919.0
544200;53787.0;10748.0;43039.0
544300;53707.0;10748.0;42959.0
544400;53707.0;10748.0;42959.0
544500;53707.0;10748.0;42959.0
544600;53707.0;10748.0;42959.0
544700;54107.0;10748.0;43359.0
544800;53747.0;10748.0;42999.0
544900;53747.0;10748.0;42999.0
545000;53747.0;10748.0;42999.0
545100;53827.0;10828.0;42999.0
545200;53867.0;10868.0;42999.0
545300;53907.0;10748.0;43159.0
545400;54587.0;11148.0;43439.0
545500;53907.0;10748.0;43159.0
545600;53827.0;10788.0;43039.0
545700;53867.0;10828.0;43039.0
545800;53827.0;10748.0;43079.0
545900;53867.0;10388.0;43479.0
546000;53987.0;10908.0;43079.0
546100;53907.0;10828.0;43079.0
546200;53907.0;10828.0;43079.0
546300;53787.0;10668.0;43119.0
546400;53787.0;10668.0;43119.0
546500;53707.0;10708.0;42999.0
546600;54027.0;10908.0;43119.0
546700;53827.0;10828.0;42999.0
546800;53987.0;10708.0;43279.0
546900;53907.0;10748.0;43159.0
547000;53787.0;10748.0;43039.0
547100;53787.0;10748.0;43039.0
547200;53907.0;10748.0;43159.0
547300;54099.0;10900.0;43199.0
547400;53885.0;10686.0;43199.0
547500;54045.0;10846.0;43199.0
547600;53965.0;10766.0;43199.0
547700;53965.0;10766.0;43199.0
547800;54005.0;10766.0;43239.0
547900;54005.0;10766.0;43239.0
548000;53645.0;10846.0;42799.0
548100;54005.0;10766.0;43239.0
548200;54005.0;10766.0;43239.0
548300;54125.0;10846.0;43279.0
548400;53885.0;10486.0;43399.0
548500;54205.0;10926.0;43279.0
548600;54005.0;10846.0;43159.0
548700;54125.0;10846.0;43279.0
548800;54165.0;10846.0;43319.0
548900;54445.0;10726.0;43719.0
549000;54165.0;10846.0;43319.0
549100;53965.0;10766.0;43199.0
549200;54245.0;10926.0;43319.0
549300;54285.0;10926.0;43359.0
549400;54205.0;11006.0;43199.0
549500;54285.0;10926.0;43359.0
549600;54365.0;11006.0;43359.0
549700;54285.0;10926.0;43359.0
549800;54325.0;10926.0;43399.0
549900;54325.0;10926.0;43399.0
550000;54405.0;11006.0;43399.0
550100;54325.0;10926.0;43399.0
550200;53885.0;10486.0;43399.0
550300;54365.0;10926.0;43439.0
550400;54285.0;10846.0;43439.0
550500;54285.0;10846.0;43439.0
550600;54285.0;10846.0;43439.0
550700;54285.0;10846.0;43439.0
550800;54405.0;10926.0;43479.0
550900;54405.0;10926.0;43479.0
551000;54405.0;10926.0;43479.0
551100;54525.0;11046.0;43479.0
551200;54525.0;10926.0;43599.0
551300;54445.0;10926.0;43519.0
551400;54405.0;10926.0;43479.0
551500;53885.0;10926.0;42959.0
551600;54285.0;10926.0;43359.0
551700;54445.0;10926.0;43519.0
551800;54325.0;10646.0;43679.0
551900;54605.0;10926.0;43679.0
552000;54685.0;11006.0;43679.0
552100;54405.0;10846.0;43559.0
552200;54485.0;10926.0;43559.0
552300;54645.0;10926.0;43719.0
552400;54765.0;11046.0;43719.0
552500;54725.0;11006.0;43719.0
552600;54325.0;10606.0;43719.0
552700;54485.0;11006.0;43479.0
552800;54765.0;11006.0;43759.0
552900;54635.0;10996.0;43639.0
553000;54635.0;10996.0;43639.0
553100;54635.0;10996.0;43639.0
553200;54480.0;10961.0;43519.0
553300;54815.0;11136.0;43679.0
553400;54815.0;11136.0;43679.0
553500;54815.0;11136.0;43679.0
553600;54815.0;11136.0;43679.0
553700;54885.0;11206.0;43679.0
553800;54925.0;11206.0;43719.0
553900;54735.0;11136.0;43599.0
554000;54522.5;10803.5;43719.0
554100;54747.5;11028.5;43719.0
554200;54740.0;11141.0;43599.0
554300;54870.0;10991.0;43879.0
554400;54895.0;11136.0;43759.0
554500;54775.0;11136.0;43639.0
554600;54455.0;11136.0;43319.0
554700;54690.0;10931.0;43759.0
554800;54811.0;11132.0;43679.0
554900;54998.0;11199.0;43799.0
555000;55051.0;11132.0;43919.0
