timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
254900;23242.0;3443.0;19799.0
255000;23382.0;3583.0;19799.0
255100;23347.0;3548.0;19799.0
255200;23492.0;3653.0;19839.0
255300;23457.0;3618.0;19839.0
255400;23372.0;3653.0;19719.0
255500;23612.0;3653.0;19959.0
255600;23710.0;3871.0;19839.0
255700;23405.0;3566.0;19839.0
255800;23405.0;3566.0;19839.0
255900;23445.0;3566.0;19879.0
256000;23626.0;3627.0;19999.0
256100;23567.0;3688.0;19879.0
256200;23607.0;3688.0;19919.0
256300;23607.0;3688.0;19919.0
256400;23668.0;3749.0;19919.0
256500;23546.0;3627.0;19919.0
256600;23607.0;3688.0;19919.0
256700;23607.0;3688.0;19919.0
256800;23487.0;3688.0;19799.0
256900;23647.0;3688.0;19959.0
257000;23647.0;3688.0;19959.0
257100;23527.0;3688.0;19839.0
257200;23656.5;3657.5;19999.0
257300;23809.0;3810.0;19999.0
257400;23567.0;3688.0;19879.0
257500;23687.0;3688.0;19999.0
257600;23717.5;3718.5;19999.0
257700;23717.5;3718.5;19999.0
257800;23746.0;3627.0;20119.0
257900;23574.5;3535.5;20039.0
258000;23666.0;3627.0;20039.0
258100;23666.0;3627.0;20039.0
258200;23706.0;3627.0;20079.0
258300;23706.0;3627.0;20079.0
258400;23767.0;3688.0;20079.0
258500;23767.0;3688.0;20079.0
258600;23767.0;3688.0;20079.0
258700;23675.5;3596.5;20079.0
258800;23668.0;3749.0;19919.0
258900;23607.0;3688.0;19919.0
259000;23868.0;3749.0;20119.0
259100;23868.0;3749.0;20119.0
259200;23837.5;3718.5;20119.0
259300;23908.0;3749.0;20159.0
259400;23964.0;3805.0;20159.0
259500;23524.0;3805.0;19719.0
259600;24033.0;3874.0;20159.0
259700;23844.0;3805.0;20039.0
259800;24153.0;3874.0;20279.0
259900;24153.0;3874.0;20279.0
260000;24073.0;3874.0;20199.0
260100;24073.0;3874.0;20199.0
260200;24009.5;3770.5;20239.0
260300;24182.0;3943.0;20239.0
260400;23993.0;3874.0;20119.0
260500;24182.0;3943.0;20239.0
260600;23993.0;3874.0;20119.0
260700;23889.5;3770.5;20119.0
260800;24233.0;3874.0;20359.0
260900;24153.0;3874.0;20279.0
261000;24153.0;3874.0;20279.0
261100;24153.0;3874.0;20279.0
261200;24193.0;3874.0;20319.0
261300;24140.0;3821.0;20319.0
261400;24331.0;3892.0;20439.0
261500;24126.5;3927.5;20199.0
261600;24233.0;4034.0;20199.0
261700;24282.0;3963.0;20319.0
261800;24495.0;4176.0;20319.0
261900;24353.0;4034.0;20319.0
262000;24493.5;4254.5;20239.0
262100;24733.5;4254.5;20479.0
262200;24181.0;3782.0;20399.0
262300;24181.0;3782.0;20399.0
262400;24433.0;4034.0;20399.0
262500;24370.0;3971.0;20399.0
262600;24370.0;3971.0;20399.0
262700;24307.0;3908.0;20399.0
262800;24344.5;4065.5;20279.0
262900;24384.5;4065.5;20319.0
