timestamp;total;EMERALDS;TOMATOES
0;0.0;0.0;0.0
100;0.0;0.0;0.0
200;0.0;0.0;0.0
300;0.0;0.0;0.0
400;0.0;0.0;0.0
500;0.0;0.0;0.0
600;0.0;0.0;0.0
700;0.0;0.0;0.0
800;0.0;0.0;0.0
900;12.0;0.0;12.0
1000;13.0;0.0;13.0
1100;14.0;0.0;14.0
1200;13.0;0.0;13.0
1300;8.0;0.0;8.0
1400;16.0;0.0;16.0
1500;16.0;0.0;16.0
1600;16.0;0.0;16.0
1700;31.5;0.0;31.5
1800;31.5;0.0;31.5
1900;36.5;0.0;36.5
2000;36.5;0.0;36.5
2100;39.0;0.0;39.0
2200;41.5;0.0;41.5
2300;41.5;0.0;41.5
2400;41.5;0.0;41.5
2500;46.5;0.0;46.5
2600;46.5;0.0;46.5
2700;46.5;0.0;46.5
2800;51.5;0.0;51.5
2900;46.5;0.0;46.5
3000;49.0;0.0;49.0
3100;51.5;0.0;51.5
3200;54.0;0.0;54.0
3300;49.0;0.0;49.0
3400;73.0;0.0;73.0
3500;73.0;0.0;73.0
3600;76.0;0.0;76.0
3700;76.0;0.0;76.0
3800;76.0;0.0;76.0
3900;79.0;0.0;79.0
4000;128.0;49.0;79.0
4100;144.5;49.0;95.5
4200;141.5;49.0;92.5
4300;141.5;49.0;92.5
4400;141.5;49.0;92.5
4500;141.5;49.0;92.5
4600;143.0;49.0;94.0
4700;140.0;49.0;91.0
4800;140.0;49.0;91.0
4900;138.5;49.0;89.5
5000;141.5;49.0;92.5
5100;141.5;49.0;92.5
5200;176.5;84.0;92.5
5300;178.0;84.0;94.0
5400;178.0;84.0;94.0
5500;178.0;84.0;94.0
5600;187.0;84.0;103.0
5700;179.5;84.0;95.5
5800;178.0;84.0;94.0
5900;170.0;76.0;94.0
6000;176.5;84.0;92.5
6100;175.0;84.0;91.0
6200;176.5;84.0;92.5
6300;176.5;84.0;92.5
6400;176.5;84.0;92.5
6500;184.0;84.0;100.0
6600;176.5;84.0;92.5
6700;204.0;84.0;120.0
6800;164.0;84.0;80.0
6900;192.0;84.0;108.0
7000;196.0;84.0;112.0
7100;212.5;84.0;128.5
7200;212.5;84.0;128.5
7300;215.0;84.0;131.0
7400;212.5;84.0;128.5
7500;199.0;68.0;131.0
7600;215.0;84.0;131.0
7700;217.5;84.0;133.5
7800;217.5;84.0;133.5
7900;217.5;84.0;133.5
8000;217.5;84.0;133.5
8100;215.0;84.0;131.0
8200;232.5;84.0;148.5
8300;212.5;84.0;128.5
8400;215.0;84.0;131.0
8500;220.0;84.0;136.0
8600;220.0;84.0;136.0
8700;215.0;84.0;131.0
8800;217.5;84.0;133.5
8900;210.0;84.0;126.0
9000;212.5;84.0;128.5
9100;217.5;84.0;133.5
9200;215.0;84.0;131.0
9300;230.0;84.0;146.0
9400;212.5;84.0;128.5
9500;210.0;84.0;126.0
9600;225.0;84.0;141.0
9700;210.0;84.0;126.0
9800;210.0;84.0;126.0
9900;215.0;84.0;131.0
10000;215.0;84.0;131.0
10100;227.5;84.0;143.5
10200;215.0;84.0;131.0
10300;215.0;84.0;131.0
10400;210.0;84.0;126.0
10500;247.5;119.0;128.5
10600;245.0;119.0;126.0
10700;242.5;119.0;123.5
10800;240.0;119.0;121.0
10900;237.5;119.0;118.5
11000;240.0;119.0;121.0
11100;237.5;119.0;118.5
11200;255.5;115.0;140.5
11300;285.0;140.0;145.0
11400;280.5;140.0;140.5
11500;276.0;140.0;136.0
11600;289.5;140.0;149.5
11700;285.0;140.0;145.0
11800;289.5;140.0;149.5
11900;289.5;140.0;149.5
12000;294.0;140.0;154.0
12100;289.5;140.0;149.5
12200;298.5;140.0;158.5
12300;290.5;132.0;158.5
12400;298.5;140.0;158.5
12500;298.5;140.0;158.5
12600;285.0;140.0;145.0
12700;300.5;140.0;160.5
12800;304.0;140.0;164.0
12900;300.5;140.0;160.5
13000;304.0;140.0;164.0
13100;325.0;140.0;185.0
13200;300.5;140.0;160.5
13300;300.5;140.0;160.5
13400;300.5;140.0;160.5
13500;297.0;140.0;157.0
