timestamp;total;EMERALDS;TOMATOES
0;-185.0;0.0;-185.0
100;-502.0;0.0;-502.0
200;-626.0;0.0;-626.0
300;-678.0;0.0;-678.0
400;-678.0;0.0;-678.0
500;-638.0;0.0;-638.0
600;-598.0;0.0;-598.0
700;-558.0;0.0;-558.0
800;-558.0;0.0;-558.0
900;-638.0;0.0;-638.0
1000;-598.0;0.0;-598.0
1100;-558.0;0.0;-558.0
1200;-598.0;0.0;-598.0
1300;-798.0;0.0;-798.0
1400;-478.0;0.0;-478.0
1500;-478.0;0.0;-478.0
1600;-478.0;0.0;-478.0
1700;-518.0;0.0;-518.0
1800;-518.0;0.0;-518.0
1900;-438.0;0.0;-438.0
2000;-438.0;0.0;-438.0
2100;-398.0;0.0;-398.0
2200;-358.0;0.0;-358.0
2300;-358.0;0.0;-358.0
2400;-358.0;0.0;-358.0
2500;-278.0;0.0;-278.0
2600;-278.0;0.0;-278.0
2700;-278.0;0.0;-278.0
2800;-198.0;0.0;-198.0
2900;-278.0;0.0;-278.0
3000;-238.0;0.0;-238.0
3100;-198.0;0.0;-198.0
3200;-158.0;0.0;-158.0
3300;202.0;0.0;202.0
3400;-118.0;0.0;-118.0
3500;-118.0;0.0;-118.0
3600;-158.0;0.0;-158.0
3700;-158.0;0.0;-158.0
3800;-158.0;0.0;-158.0
3900;-198.0;0.0;-198.0
4000;-149.0;49.0;-198.0
4100;-149.0;49.0;-198.0
4200;-69.0;49.0;-118.0
4300;-69.0;49.0;-118.0
4400;-69.0;49.0;-118.0
4500;-69.0;49.0;-118.0
4600;-109.0;49.0;-158.0
4700;-29.0;49.0;-78.0
4800;-29.0;49.0;-78.0
4900;11.0;49.0;-38.0
5000;-69.0;49.0;-118.0
5100;-69.0;49.0;-118.0
5200;-34.0;84.0;-118.0
5300;-74.0;84.0;-158.0
5400;-74.0;84.0;-158.0
5500;-74.0;84.0;-158.0
5600;-314.0;84.0;-398.0
5700;-114.0;84.0;-198.0
5800;-74.0;84.0;-158.0
5900;-82.0;76.0;-158.0
6000;-34.0;84.0;-118.0
6100;6.0;84.0;-78.0
6200;-34.0;84.0;-118.0
6300;-34.0;84.0;-118.0
6400;-34.0;84.0;-118.0
6500;-234.0;84.0;-318.0
6600;-34.0;84.0;-118.0
6700;-6.5;84.0;-90.5
6800;368.5;84.0;284.5
6900;106.0;84.0;22.0
7000;68.5;84.0;-15.5
7100;85.0;84.0;1.0
7200;85.0;84.0;1.0
7300;46.0;84.0;-38.0
7400;85.0;84.0;1.0
7500;54.0;92.0;-38.0
7600;46.0;84.0;-38.0
7700;7.0;84.0;-77.0
7800;7.0;84.0;-77.0
7900;7.0;84.0;-77.0
8000;7.0;84.0;-77.0
8100;46.0;84.0;-38.0
8200;-234.0;84.0;-318.0
8300;86.0;84.0;2.0
8400;46.0;84.0;-38.0
8500;-34.0;84.0;-118.0
8600;-34.0;84.0;-118.0
8700;46.0;84.0;-38.0
8800;6.0;84.0;-78.0
8900;126.0;84.0;42.0
9000;86.0;84.0;2.0
9100;6.0;84.0;-78.0
9200;46.0;84.0;-38.0
9300;-194.0;84.0;-278.0
9400;86.0;84.0;2.0
9500;126.0;84.0;42.0
9600;-114.0;84.0;-198.0
9700;126.0;84.0;42.0
9800;126.0;84.0;42.0
9900;46.0;84.0;-38.0
10000;46.0;84.0;-38.0
10100;-154.0;84.0;-238.0
10200;46.0;84.0;-38.0
10300;46.0;84.0;-38.0
10400;126.0;84.0;42.0
10500;121.0;119.0;2.0
10600;161.0;119.0;42.0
10700;201.0;119.0;82.0
10800;241.0;119.0;122.0
10900;281.0;119.0;162.0
11000;241.0;119.0;122.0
11100;281.0;119.0;162.0
11200;275.0;91.0;184.0
11300;286.0;140.0;146.0
11400;324.0;140.0;184.0
11500;362.0;140.0;222.0
11600;248.0;140.0;108.0
11700;286.0;140.0;146.0
