timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
323600;31281.0;6225.0;25056.0
323700;31045.0;6229.0;24816.0
323800;31205.0;6229.0;24976.0
323900;31213.0;6237.0;24976.0
324000;31213.0;6237.0;24976.0
324100;31213.0;6237.0;24976.0
324200;31213.0;6237.0;24976.0
324300;31213.0;6237.0;24976.0
324400;31053.0;6237.0;24816.0
324500;31253.0;6237.0;25016.0
324600;31253.0;6237.0;25016.0
324700;31413.0;6237.0;25176.0
324800;31275.0;6259.0;25016.0
324900;31315.0;6259.0;25056.0
325000;31309.0;6253.0;25056.0
325100;31198.0;6262.0;24936.0
325200;31343.0;6287.0;25056.0
325300;31343.0;6287.0;25056.0
325400;31394.0;6298.0;25096.0
325500;31394.0;6298.0;25096.0
325600;31394.0;6298.0;25096.0
325700;31394.0;6298.0;25096.0
325800;31434.0;6298.0;25136.0
325900;31434.0;6298.0;25136.0
326000;31434.0;6298.0;25136.0
326100;31423.0;6287.0;25136.0
326200;31303.0;6287.0;25016.0
326300;31423.0;6287.0;25136.0
326400;31463.0;6287.0;25176.0
326500;31463.0;6287.0;25176.0
326600;31463.0;6287.0;25176.0
326700;31519.5;6303.5;25216.0
326800;31628.5;6292.5;25336.0
326900;31508.5;6292.5;25216.0
327000;31541.5;6325.5;25216.0
327100;31514.0;6298.0;25216.0
327200;31464.5;6248.5;25216.0
327300;31464.5;6248.5;25216.0
327400;31554.0;6298.0;25256.0
327500;31554.0;6298.0;25256.0
327600;32114.0;6298.0;25816.0
327700;32114.0;6298.0;25816.0
327800;31594.0;6298.0;25296.0
327900;31583.0;6287.0;25296.0
328000;31583.0;6287.0;25296.0
328100;31583.0;6287.0;25296.0
328200;31583.0;6287.0;25296.0
328300;31566.5;6270.5;25296.0
328400;31623.0;6287.0;25336.0
328500;31612.0;6276.0;25336.0
328600;31628.5;6292.5;25336.0
328700;32052.0;6276.0;25776.0
328800;31668.5;6292.5;25376.0
328900;31755.5;6259.5;25496.0
329000;31835.0;6339.0;25496.0
329100;31595.0;6339.0;25256.0
329200;31713.0;6337.0;25376.0
329300;31598.0;6342.0;25256.0
329400;31755.0;6339.0;25416.0
329500;31755.0;6339.0;25416.0
329600;31755.0;6339.0;25416.0
329700;31795.0;6339.0;25456.0
329800;31795.0;6339.0;25456.0
329900;31795.0;6339.0;25456.0
330000;31823.0;6367.0;25456.0
330100;31829.0;6373.0;25456.0
330200;31829.0;6373.0;25456.0
330300;31787.0;6331.0;25456.0
330400;31877.0;6381.0;25496.0
330500;31892.0;6396.0;25496.0
330600;31877.0;6381.0;25496.0
330700;31927.0;6391.0;25536.0
330800;31941.0;6405.0;25536.0
330900;32073.0;6417.0;25656.0
331000;31933.0;6397.0;25536.0
331100;31941.0;6405.0;25536.0
331200;31949.0;6413.0;25536.0
331300;31949.0;6413.0;25536.0
