timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
879200;82431.0;12714.0;69717.0
879300;82737.0;13140.0;69597.0
879400;82595.0;12998.0;69597.0
879500;82546.0;13069.0;69477.0
879600;82666.0;13069.0;69597.0
879700;82577.5;12820.5;69757.0
879800;82666.0;13069.0;69597.0
879900;82559.5;12962.5;69597.0
880000;82866.0;13069.0;69797.0
880100;82852.5;13175.5;69677.0
880200;82586.0;13069.0;69517.0
880300;82937.0;13140.0;69797.0
880400;82586.0;13069.0;69517.0
880500;82746.0;13069.0;69677.0
880600;82746.0;13069.0;69677.0
880700;82675.0;12998.0;69677.0
880800;82675.0;12998.0;69677.0
880900;82675.0;12998.0;69677.0
881000;82642.5;12925.5;69717.0
881100;82757.5;13000.5;69757.0
881200;83197.5;13000.5;70197.0
881300;83235.0;13038.0;70197.0
881400;83132.5;13375.5;69757.0
881500;82720.0;12963.0;69757.0
881600;82675.0;13038.0;69637.0
881700;83030.0;13113.0;69917.0
881800;83030.0;13113.0;69917.0
881900;82870.0;13113.0;69757.0
882000;82872.5;13075.5;69797.0
882100;82800.0;12963.0;69837.0
882200;82752.5;13075.5;69677.0
882300;82875.0;13038.0;69837.0
882400;82995.0;13038.0;69957.0
882500;82680.0;12963.0;69717.0
882600;82922.5;12925.5;69997.0
882700;82450.0;12613.0;69837.0
882800;82770.0;12933.0;69837.0
882900;83050.0;13053.0;69997.0
883000;82770.0;13053.0;69717.0
883100;83050.0;13133.0;69917.0
883200;82810.0;13053.0;69757.0
883300;82970.0;13053.0;69917.0
883400;83090.0;13053.0;70037.0
883500;82930.0;13013.0;69917.0
883600;82970.0;13053.0;69917.0
883700;83010.0;13093.0;69917.0
883800;82930.0;13133.0;69797.0
883900;82930.0;13133.0;69797.0
884000;82930.0;13133.0;69797.0
884100;83050.0;13053.0;69997.0
884200;83130.0;13133.0;69997.0
884300;83210.0;13213.0;69997.0
884400;83130.0;13133.0;69997.0
884500;83170.0;13173.0;69997.0
884600;83130.0;13133.0;69997.0
884700;83290.0;13133.0;70157.0
884800;83290.0;13133.0;70157.0
884900;83010.0;13133.0;69877.0
885000;83170.0;13133.0;70037.0
885100;83050.0;13133.0;69917.0
885200;83210.0;13133.0;70077.0
885300;83210.0;13133.0;70077.0
885400;83210.0;13133.0;70077.0
885500;83010.0;13053.0;69957.0
885600;83290.0;13213.0;70077.0
885700;83210.0;13133.0;70077.0
885800;83050.0;12973.0;70077.0
885900;83330.0;13253.0;70077.0
886000;83690.0;13133.0;70557.0
886100;83370.0;13213.0;70157.0
886200;83210.0;13213.0;69997.0
886300;82890.0;12893.0;69997.0
886400;83130.0;13133.0;69997.0
886500;83290.0;13253.0;70037.0
886600;82770.0;12733.0;70037.0
886700;83370.0;13053.0;70317.0
886800;83170.0;13133.0;70037.0
886900;83290.0;13133.0;70157.0
887000;83730.0;13093.0;70637.0
887100;83770.0;13133.0;70637.0
887200;83490.0;13253.0;70237.0
887300;83370.0;13133.0;70237.0
887400;83250.0;13013.0;70237.0
887500;83370.0;13253.0;70117.0
887600;83370.0;13253.0;70117.0
887700;83610.0;13213.0;70397.0
887800;83490.0;13253.0;70237.0
887900;83370.0;13133.0;70237.0
888000;83210.0;12773.0;70437.0
888100;83370.0;13213.0;70157.0
888200;83370.0;13213.0;70157.0
888300;83250.0;12933.0;70317.0
888400;83650.0;13213.0;70437.0
888500;83410.0;13093.0;70317.0
888600;83410.0;13213.0;70197.0
888700;83490.0;13293.0;70197.0
888800;83530.0;13213.0;70317.0
888900;83570.0;13373.0;70197.0
889000;83650.0;13293.0;70357.0
889100;83290.0;12893.0;70397.0
889200;83690.0;13293.0;70397.0
889300;83610.0;13213.0;70397.0
889400;83610.0;13213.0;70397.0
889500;83690.0;13293.0;70397.0
889600;83690.0;13293.0;70397.0
889700;83610.0;13213.0;70397.0
889800;83850.0;13293.0;70557.0
889900;83170.0;13253.0;69917.0
890000;83650.0;13373.0;70277.0
890100;83730.0;13253.0;70477.0
890200;83730.0;13253.0;70477.0
890300;83970.0;13373.0;70597.0
890400;83970.0;13373.0;70597.0
890500;83730.0;13253.0;70477.0
890600;83850.0;13373.0;70477.0
890700;83930.0;13453.0;70477.0
890800;83770.0;13413.0;70357.0
890900;83930.0;13453.0;70477.0
891000;83890.0;13373.0;70517.0
891100;83770.0;13373.0;70397.0
891200;84050.0;13493.0;70557.0
891300;83930.0;13373.0;70557.0
891400;83930.0;13373.0;70557.0
891500;83930.0;13373.0;70557.0
891600;84090.0;13373.0;70717.0
891700;83930.0;13373.0;70557.0
891800;84330.0;13333.0;70997.0
891900;84010.0;13453.0;70557.0
892000;83770.0;13333.0;70437.0
892100;84090.0;13453.0;70637.0
892200;84490.0;13573.0;70917.0
892300;84130.0;13373.0;70757.0
892400;84090.0;13453.0;70637.0
892500;84090.0;13453.0;70637.0
892600;84090.0;13453.0;70637.0
892700;84010.0;13373.0;70637.0
892800;84170.0;13373.0;70797.0
892900;84170.0;13373.0;70797.0
893000;84210.0;13373.0;70837.0
893100;84090.0;13373.0;70717.0
893200;84090.0;13373.0;70717.0
893300;84090.0;13253.0;70837.0
893400;84090.0;13373.0;70717.0
893500;83850.0;13253.0;70597.0
893600;84170.0;13293.0;70877.0
893700;84330.0;13453.0;70877.0
893800;83970.0;13253.0;70717.0
893900;84170.0;13453.0;70717.0
894000;83690.0;13093.0;70597.0
894100;84170.0;13373.0;70797.0
894200;84010.0;13373.0;70637.0
894300;83850.0;13053.0;70797.0
894400;84050.0;13253.0;70797.0
894500;84170.0;13373.0;70797.0
894600;84170.0;13373.0;70797.0
894700;84170.0;13373.0;70797.0
894800;84290.0;13493.0;70797.0
894900;84467.5;13870.5;70597.0
895000;84220.0;13383.0;70837.0
895100;83837.5;13120.5;70717.0
895200;84185.0;13308.0;70877.0
895300;83885.0;13008.0;70877.0
895400;84025.0;13308.0;70717.0
895500;84267.5;13270.5;70997.0
895600;84260.0;13383.0;70877.0
895700;84260.0;13383.0;70877.0
895800;84260.0;13383.0;70877.0
895900;84185.0;13308.0;70877.0
896000;84300.0;13383.0;70917.0
896100;84340.0;13383.0;70957.0
896200;84340.0;13383.0;70957.0
896300;84227.5;13270.5;70957.0
896400;84340.0;13383.0;70957.0
896500;84340.0;13383.0;70957.0
896600;84115.0;13158.0;70957.0
896700;84415.0;13458.0;70957.0
896800;84415.0;13458.0;70957.0
896900;84340.0;13383.0;70957.0
897000;84530.0;13533.0;70997.0
897100;84420.0;13383.0;71037.0
897200;84335.0;13458.0;70877.0
897300;84335.0;13458.0;70877.0
897400;84495.0;13458.0;71037.0
897500;84607.5;13570.5;71037.0
897600;84375.0;13458.0;70917.0
897700;84457.5;13420.5;71037.0
897800;84730.0;13533.0;71197.0
897900;84497.5;13420.5;71077.0
898000;84487.5;13570.5;70917.0
898100;84055.0;13458.0;70597.0
898200;84575.0;13458.0;71117.0
898300;84650.0;13533.0;71117.0
898400;84687.5;13570.5;71117.0
898500;84762.5;13645.5;71117.0
898600;84562.5;13645.5;70917.0
898700;84605.0;13608.0;70997.0
898800;84725.0;13608.0;71117.0
898900;84800.0;13683.0;71117.0
899000;84800.0;13683.0;71117.0
899100;85261.0;14064.0;71197.0
899200;84819.0;13622.0;71197.0
899300;85075.0;13758.0;71317.0
899400;85041.0;13724.0;71317.0
899500;84819.0;13622.0;71197.0
899600;85115.0;13758.0;71357.0
899700;84955.0;13758.0;71197.0
899800;84835.0;13758.0;71077.0
899900;85023.0;13826.0;71197.0
900000;84547.0;13350.0;71197.0
900100;84967.0;13690.0;71277.0
900200;84967.0;13690.0;71277.0
900300;84899.0;13622.0;71277.0
900400;84865.0;13588.0;71277.0
900500;84453.0;13656.0;70797.0
900600;84899.0;13622.0;71277.0
900700;84711.0;13554.0;71157.0
900800;84967.0;13690.0;71277.0
900900;84899.0;13622.0;71277.0
901000;84459.0;13622.0;70837.0
901100;84843.0;13486.0;71357.0
901200;85167.0;13690.0;71477.0
901300;84979.0;13622.0;71357.0
901400;84979.0;13622.0;71357.0
901500;85301.0;13944.0;71357.0
901600;84991.0;13634.0;71357.0
901700;84871.0;13634.0;71237.0
901800;84511.0;13634.0;70877.0
901900;84991.0;13634.0;71357.0
902000;84809.0;13572.0;71237.0
902100;84935.0;13658.0;71277.0
902200;84935.0;13658.0;71277.0
902300;85030.0;13593.0;71437.0
902400;85030.0;13593.0;71437.0
902500;84997.5;13560.5;71437.0
902600;85190.0;13593.0;71597.0
902700;85030.0;13593.0;71437.0
902800;84965.0;13528.0;71437.0
902900;84965.0;13528.0;71437.0
903000;85102.5;13625.5;71477.0
903100;84982.5;13625.5;71357.0
903200;85110.0;13593.0;71517.0
903300;85110.0;13593.0;71517.0
903400;85045.0;13528.0;71517.0
903500;84827.5;13430.5;71397.0
903600;85045.0;13528.0;71517.0
903700;85085.0;13528.0;71557.0
903800;85205.0;13528.0;71677.0
903900;85045.0;13528.0;71517.0
904000;85045.0;13528.0;71517.0
904100;85125.0;13528.0;71597.0
904200;84835.0;13398.0;71437.0
904300;85060.0;13463.0;71597.0
904400;85125.0;13528.0;71597.0
904500;85005.0;13528.0;71477.0
904600;85060.0;13463.0;71597.0
904700;84940.0;13463.0;71477.0
904800;85255.0;13658.0;71597.0
904900;85125.0;13528.0;71597.0
905000;85312.5;13515.5;71797.0
905100;85312.5;13515.5;71797.0
905200;85145.0;13628.0;71517.0
905300;85412.0;13735.0;71677.0
905400;85333.0;13656.0;71677.0
905500;85333.0;13656.0;71677.0
905600;85333.0;13656.0;71677.0
