timestamp;total;EMERALDS;TOMATOES
0;0.0;0.0;0.0
100;0.0;0.0;0.0
200;0.0;0.0;0.0
300;0.0;0.0;0.0
400;0.0;0.0;0.0
500;0.0;0.0;0.0
600;0.0;0.0;0.0
700;0.0;0.0;0.0
800;0.0;0.0;0.0
900;4.0;0.0;4.0
1000;5.0;0.0;5.0
1100;6.0;0.0;6.0
1200;5.0;0.0;5.0
1300;0.0;0.0;0.0
1400;8.0;0.0;8.0
1500;8.0;0.0;8.0
1600;8.0;0.0;8.0
1700;14.5;0.0;14.5
1800;14.5;0.0;14.5
1900;19.5;0.0;19.5
2000;19.5;0.0;19.5
2100;22.0;0.0;22.0
2200;24.5;0.0;24.5
2300;24.5;0.0;24.5
2400;24.5;0.0;24.5
2500;29.5;0.0;29.5
2600;29.5;0.0;29.5
2700;29.5;0.0;29.5
2800;34.5;0.0;34.5
2900;29.5;0.0;29.5
3000;32.0;0.0;32.0
3100;34.5;0.0;34.5
3200;37.0;0.0;37.0
3300;59.5;0.0;59.5
3400;39.5;0.0;39.5
3500;39.5;0.0;39.5
3600;37.0;0.0;37.0
3700;37.0;0.0;37.0
3800;37.0;0.0;37.0
3900;34.5;0.0;34.5
4000;48.5;14.0;34.5
4100;56.0;14.0;42.0
4200;64.0;14.0;50.0
4300;64.0;14.0;50.0
4400;64.0;14.0;50.0
4500;64.0;14.0;50.0
4600;60.0;14.0;46.0
4700;68.0;14.0;54.0
4800;68.0;14.0;54.0
4900;72.0;14.0;58.0
5000;64.0;14.0;50.0
5100;64.0;14.0;50.0
5200;74.0;24.0;50.0
5300;70.0;24.0;46.0
5400;70.0;24.0;46.0
5500;70.0;24.0;46.0
5600;46.0;24.0;22.0
5700;66.0;24.0;42.0
5800;70.0;24.0;46.0
5900;62.0;16.0;46.0
6000;74.0;24.0;50.0
6100;78.0;24.0;54.0
6200;74.0;24.0;50.0
6300;74.0;24.0;50.0
6400;74.0;24.0;50.0
6500;54.0;24.0;30.0
6600;74.0;24.0;50.0
6700;86.5;24.0;62.5
6800;101.5;24.0;77.5
6900;91.0;24.0;67.0
7000;89.5;24.0;65.5
7100;97.0;24.0;73.0
7200;97.0;24.0;73.0
7300;94.0;24.0;70.0
7400;97.0;24.0;73.0
7500;102.0;32.0;70.0
7600;94.0;24.0;70.0
7700;91.0;24.0;67.0
7800;91.0;24.0;67.0
7900;91.0;24.0;67.0
8000;91.0;24.0;67.0
8100;94.0;24.0;70.0
8200;73.0;24.0;49.0
8300;97.0;24.0;73.0
8400;94.0;24.0;70.0
8500;88.0;24.0;64.0
8600;88.0;24.0;64.0
8700;94.0;24.0;70.0
8800;91.0;24.0;67.0
8900;100.0;24.0;76.0
9000;97.0;24.0;73.0
9100;91.0;24.0;67.0
9200;94.0;24.0;70.0
9300;76.0;24.0;52.0
9400;97.0;24.0;73.0
9500;100.0;24.0;76.0
9600;82.0;24.0;58.0
9700;100.0;24.0;76.0
9800;100.0;24.0;76.0
9900;94.0;24.0;70.0
10000;94.0;24.0;70.0
10100;79.0;24.0;55.0
10200;94.0;24.0;70.0
10300;94.0;24.0;70.0
10400;100.0;24.0;76.0
10500;107.0;34.0;73.0
10600;110.0;34.0;76.0
10700;113.0;34.0;79.0
10800;116.0;34.0;82.0
10900;119.0;34.0;85.0
11000;116.0;34.0;82.0
11100;119.0;34.0;85.0
11200;97.0;6.0;91.0
11300;130.0;40.0;90.0
11400;131.0;40.0;91.0
11500;132.0;40.0;92.0
11600;129.0;40.0;89.0
11700;130.0;40.0;90.0
11800;129.0;40.0;89.0
11900;129.0;40.0;89.0
12000;128.0;40.0;88.0
12100;129.0;40.0;89.0
12200;127.0;40.0;87.0
12300;143.0;56.0;87.0
12400;127.0;40.0;87.0
12500;127.0;40.0;87.0
12600;130.0;40.0;90.0
12700;132.0;40.0;92.0
12800;130.0;40.0;90.0
12900;132.0;40.0;92.0
13000;130.0;40.0;90.0
13100;118.0;40.0;78.0
13200;132.0;40.0;92.0
13300;132.0;40.0;92.0
13400;132.0;40.0;92.0
13500;134.0;40.0;94.0
