timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
545400;54527.0;11088.0;43439.0
545500;53962.0;10803.0;43159.0
545600;53870.5;10831.5;43039.0
545700;53899.0;10860.0;43039.0
545800;53882.0;10803.0;43079.0
545900;54001.0;10522.0;43479.0
546000;54017.0;10938.0;43079.0
546100;53953.0;10874.0;43079.0
546200;53953.0;10874.0;43079.0
546300;53865.0;10746.0;43119.0
546400;53865.0;10746.0;43119.0
546500;53777.0;10778.0;42999.0
546600;54057.0;10938.0;43119.0
546700;53873.0;10874.0;42999.0
546800;54057.0;10778.0;43279.0
546900;53969.0;10810.0;43159.0
547000;53849.0;10810.0;43039.0
547100;53849.0;10810.0;43039.0
547200;53969.0;10810.0;43159.0
547300;54145.0;10946.0;43199.0
547400;53939.0;10740.0;43199.0
547500;54073.0;10874.0;43199.0
547600;54006.0;10807.0;43199.0
547700;54006.0;10807.0;43199.0
547800;54046.0;10807.0;43239.0
547900;54046.0;10807.0;43239.0
548000;53673.0;10874.0;42799.0
548100;54046.0;10807.0;43239.0
548200;54046.0;10807.0;43239.0
548300;54153.0;10874.0;43279.0
548400;53936.5;10537.5;43399.0
548500;54240.0;10961.0;43279.0
548600;54043.0;10884.0;43159.0
548700;54163.0;10884.0;43279.0
548800;54203.0;10884.0;43319.0
548900;54487.5;10768.5;43719.0
549000;54203.0;10884.0;43319.0
549100;54006.0;10807.0;43199.0
549200;54280.0;10961.0;43319.0
549300;54320.0;10961.0;43359.0
549400;54237.0;11038.0;43199.0
549500;54320.0;10961.0;43359.0
549600;54397.0;11038.0;43359.0
549700;54320.0;10961.0;43359.0
549800;54360.0;10961.0;43399.0
549900;54360.0;10961.0;43399.0
550000;54437.0;11038.0;43399.0
550100;54360.0;10961.0;43399.0
550200;53923.0;10524.0;43399.0
550300;54403.0;10964.0;43439.0
550400;54323.0;10884.0;43439.0
550500;54323.0;10884.0;43439.0
550600;54323.0;10884.0;43439.0
550700;54323.0;10884.0;43439.0
550800;54443.0;10964.0;43479.0
550900;54443.0;10964.0;43479.0
551000;54443.0;10964.0;43479.0
551100;54563.0;11084.0;43479.0
551200;54563.0;10964.0;43599.0
551300;54483.0;10964.0;43519.0
551400;54443.0;10964.0;43479.0
551500;53923.0;10964.0;42959.0
551600;54323.0;10964.0;43359.0
551700;54483.0;10964.0;43519.0
551800;54363.0;10684.0;43679.0
551900;54643.0;10964.0;43679.0
552000;54723.0;11044.0;43679.0
552100;54443.0;10884.0;43559.0
552200;54523.0;10964.0;43559.0
552300;54683.0;10964.0;43719.0
552400;54803.0;11084.0;43719.0
552500;54763.0;11044.0;43719.0
552600;54363.0;10644.0;43719.0
552700;54523.0;11044.0;43479.0
552800;54803.0;11044.0;43759.0
552900;54673.0;11034.0;43639.0
553000;54673.0;11034.0;43639.0
553100;54673.0;11034.0;43639.0
553200;54518.0;10999.0;43519.0
553300;54853.0;11174.0;43679.0
553400;54853.0;11174.0;43679.0
553500;54853.0;11174.0;43679.0
553600;54853.0;11174.0;43679.0
553700;54923.0;11244.0;43679.0
553800;54963.0;11244.0;43719.0
553900;54773.0;11174.0;43599.0
554000;54560.5;10841.5;43719.0
554100;54785.5;11066.5;43719.0
554200;54778.0;11179.0;43599.0
554300;54908.0;11029.0;43879.0
554400;54933.0;11174.0;43759.0
554500;54813.0;11174.0;43639.0
554600;54493.0;11174.0;43319.0
554700;54728.0;10969.0;43759.0
554800;54849.0;11170.0;43679.0
554900;55036.0;11237.0;43799.0
555000;55089.0;11170.0;43919.0
555100;54902.0;11103.0;43799.0
555200;54902.0;11103.0;43799.0
555300;54942.0;11103.0;43839.0
555400;54808.0;10969.0;43839.0
555500;54908.5;11069.5;43839.0
555600;54975.5;11136.5;43839.0
555700;54502.0;11103.0;43399.0
555800;55135.5;11136.5;43999.0
555900;54915.0;11036.0;43879.0
556000;54982.0;11103.0;43879.0
556100;54915.0;11036.0;43879.0
556200;54848.0;10969.0;43879.0
556300;54862.0;11103.0;43759.0
556400;54862.0;11103.0;43759.0
556500;55089.0;11170.0;43919.0
556600;55089.0;11170.0;43919.0
556700;54596.0;11117.0;43479.0
556800;55141.0;11182.0;43959.0
556900;55141.0;11182.0;43959.0
557000;55076.0;11117.0;43959.0
557100;55141.0;11182.0;43959.0
557200;55206.0;11247.0;43959.0
557300;55141.0;11182.0;43959.0
557400;55246.0;11247.0;43999.0
557500;55343.5;11344.5;43999.0
557600;55126.0;11247.0;43879.0
557700;55182.0;11303.0;43879.0
557800;55506.0;11627.0;43879.0
557900;55480.0;11321.0;44159.0
558000;55531.0;11372.0;44159.0
558100;55564.0;11525.0;44039.0
558200;55360.0;11321.0;44039.0
558300;55451.0;11372.0;44079.0
558400;55451.0;11372.0;44079.0
558500;55451.0;11372.0;44079.0
558600;55451.0;11372.0;44079.0
558700;55611.0;11372.0;44239.0
558800;55891.0;11372.0;44519.0
558900;55840.0;11321.0;44519.0
559000;55440.0;11321.0;44119.0
559100;55396.5;11397.5;43999.0
559200;55491.0;11372.0;44119.0
559300;55531.0;11372.0;44159.0
559400;55531.0;11372.0;44159.0
559500;55411.0;11372.0;44039.0
559600;55531.0;11372.0;44159.0
559700;55691.0;11372.0;44319.0
559800;55349.0;11270.0;44079.0
559900;55520.0;11321.0;44199.0
560000;55520.0;11321.0;44199.0
560100;55520.0;11321.0;44199.0
560200;55400.0;11321.0;44079.0
560300;55602.0;11363.0;44239.0
560400;55602.0;11363.0;44239.0
560500;55482.0;11363.0;44119.0
560600;55470.5;11391.5;44079.0
560700;55596.0;11477.0;44119.0
560800;55407.5;11128.5;44279.0
560900;55709.0;11430.0;44279.0
561000;55608.5;11329.5;44279.0
561100;55202.0;11363.0;43839.0
561200;55709.0;11430.0;44279.0
561300;55376.0;11497.0;43879.0
561400;55936.0;11497.0;44439.0
561500;55950.0;11631.0;44319.0
561600;55749.0;11430.0;44319.0
561700;55816.0;11497.0;44319.0
561800;55909.0;11430.0;44479.0
561900;55741.5;11262.5;44479.0
562000;55789.0;11430.0;44359.0
562100;55923.0;11564.0;44359.0
562200;55976.0;11497.0;44479.0
562300;55635.5;11396.5;44239.0
562400;56016.0;11497.0;44519.0
562500;56016.0;11497.0;44519.0
562600;55795.5;11396.5;44399.0
562700;55963.0;11564.0;44399.0
562800;55936.0;11497.0;44439.0
562900;56070.0;11631.0;44439.0
563000;55902.5;11463.5;44439.0
563100;56003.0;11564.0;44439.0
563200;55936.0;11497.0;44439.0
563300;55976.0;11497.0;44479.0
563400;56076.5;11597.5;44479.0
563500;56124.0;11765.0;44359.0
563600;56043.0;11564.0;44479.0
563700;56064.0;11585.0;44479.0
563800;56104.0;11585.0;44519.0
563900;56104.0;11585.0;44519.0
564000;56104.0;11585.0;44519.0
564100;55984.0;11585.0;44399.0
564200;56224.0;11585.0;44639.0
564300;56179.0;11620.0;44559.0
564400;56144.0;11585.0;44559.0
564500;56024.0;11585.0;44439.0
564600;56024.0;11585.0;44439.0
564700;55934.0;11375.0;44559.0
564800;56304.0;11585.0;44719.0
564900;55869.0;11830.0;44039.0
565000;56289.0;11690.0;44599.0
565100;55959.0;11480.0;44479.0
565200;56234.0;11515.0;44719.0
565300;56154.0;11515.0;44639.0
565400;56154.0;11515.0;44639.0
565500;56154.0;11515.0;44639.0
565600;56154.0;11515.0;44639.0
565700;56154.0;11515.0;44639.0
565800;56124.0;11445.0;44679.0
565900;56209.0;11410.0;44799.0
566000;56264.0;11585.0;44679.0
566100;55824.0;11585.0;44239.0
566200;56124.0;11445.0;44679.0
566300;56164.0;11445.0;44719.0
566400;56269.0;11550.0;44719.0
566500;56164.0;11445.0;44719.0
566600;56093.0;11494.0;44599.0
566700;56213.0;11494.0;44719.0
566800;56022.0;11263.0;44759.0
566900;56253.0;11494.0;44759.0
567000;56253.0;11494.0;44759.0
567100;56056.0;11417.0;44639.0
567200;56176.0;11417.0;44759.0
567300;56483.0;11564.0;44919.0
567400;56430.0;11631.0;44799.0
567500;56296.0;11497.0;44799.0
567600;56422.5;11463.5;44959.0
567700;56363.0;11564.0;44799.0
567800;56396.5;11597.5;44799.0
567900;56283.0;11564.0;44719.0
568000;56403.0;11564.0;44839.0
568100;56503.5;11664.5;44839.0
568200;56403.0;11564.0;44839.0
568300;56443.0;11564.0;44879.0
568400;56443.0;11564.0;44879.0
568500;56323.0;11564.0;44759.0
568600;56443.0;11564.0;44879.0
568700;56443.0;11564.0;44879.0
568800;56483.0;11564.0;44919.0
568900;56550.0;11631.0;44919.0
569000;56516.5;11597.5;44919.0
569100;56550.0;11631.0;44919.0
569200;56583.5;11664.5;44919.0
569300;56523.0;11564.0;44959.0
569400;56523.0;11564.0;44959.0
569500;56389.0;11430.0;44959.0
569600;56683.0;11564.0;45119.0
569700;56523.0;11564.0;44959.0
569800;56563.0;11564.0;44999.0
569900;56630.0;11631.0;44999.0
570000;56563.0;11564.0;44999.0
570100;56563.0;11564.0;44999.0
570200;56496.0;11497.0;44999.0
570300;56723.0;11564.0;45159.0
570400;56603.0;11564.0;45039.0
570500;56670.0;11631.0;45039.0
570600;56603.0;11564.0;45039.0
570700;56670.0;11631.0;45039.0
570800;56710.0;11631.0;45079.0
570900;56710.0;11631.0;45079.0
571000;56676.5;11597.5;45079.0
571100;56676.5;11597.5;45079.0
571200;56676.5;11597.5;45079.0
571300;56817.0;11698.0;45119.0
571400;56817.0;11698.0;45119.0
571500;56884.0;11765.0;45119.0
571600;56697.0;11698.0;44999.0
571700;56783.5;11664.5;45119.0
571800;56670.0;11631.0;45039.0
571900;56737.0;11698.0;45039.0
572000;56857.0;11698.0;45159.0
572100;56857.0;11698.0;45159.0
572200;56857.0;11698.0;45159.0
572300;57031.0;11832.0;45199.0
572400;56897.0;11698.0;45199.0
572500;56844.0;11765.0;45079.0
572600;56897.0;11698.0;45199.0
572700;56964.0;11765.0;45199.0
572800;57124.0;11765.0;45359.0
572900;56937.0;11698.0;45239.0
573000;56958.0;11719.0;45239.0
573100;56923.0;11684.0;45239.0
573200;57238.0;11999.0;45239.0
573300;56963.0;11684.0;45279.0
573400;56998.0;11719.0;45279.0
573500;56558.0;11719.0;44839.0
573600;57033.0;11754.0;45279.0
573700;57558.0;11719.0;45839.0
573800;56968.0;11649.0;45319.0
573900;57088.0;11649.0;45439.0
574000;57102.0;11663.0;45439.0
574100;57017.0;11698.0;45319.0
574200;57017.0;11698.0;45319.0
574300;57008.0;11649.0;45359.0
574400;57008.0;11649.0;45359.0
574500;57063.0;11824.0;45239.0
574600;57063.0;11824.0;45239.0
574700;56958.0;11719.0;45239.0
574800;57168.0;11649.0;45519.0
574900;57048.0;11649.0;45399.0
575000;57048.0;11649.0;45399.0
575100;57048.0;11649.0;45399.0
575200;57188.0;11789.0;45399.0
575300;57118.0;11719.0;45399.0
575400;56928.0;11649.0;45279.0
575500;57143.0;11824.0;45319.0
575600;57228.0;11789.0;45439.0
575700;57458.0;11859.0;45599.0
575800;57183.0;11824.0;45359.0
575900;57303.0;11824.0;45479.0
576000;57198.0;11719.0;45479.0
576100;57043.0;11684.0;45359.0
576200;57163.0;11684.0;45479.0
576300;57428.0;11789.0;45639.0
576400;57428.0;11789.0;45639.0
576500;56868.0;11789.0;45079.0
576600;56868.0;11789.0;45079.0
576700;57293.0;11614.0;45679.0
576800;57348.0;11789.0;45559.0
576900;57348.0;11789.0;45559.0
577000;57418.0;11859.0;45559.0
577100;57418.0;11859.0;45559.0
577200;57228.0;11789.0;45439.0
577300;57458.0;11859.0;45599.0
577400;57563.0;11964.0;45599.0
577500;57458.0;11859.0;45599.0
577600;57388.0;11789.0;45599.0
577700;57458.0;11859.0;45599.0
577800;57548.0;11789.0;45759.0
577900;57273.0;11754.0;45519.0
578000;57378.0;11859.0;45519.0
578100;57448.0;11929.0;45519.0
578200;57498.0;11859.0;45639.0
578300;57098.0;11859.0;45239.0
578400;57843.0;12164.0;45679.0
578500;57360.0;11801.0;45559.0
578600;57012.0;11453.0;45559.0
578700;57492.0;11813.0;45679.0
578800;57532.0;11813.0;45719.0
578900;57652.0;11813.0;45839.0
579000;58064.0;12225.0;45839.0
579100;57542.0;11823.0;45719.0
579200;57288.0;11689.0;45599.0
579300;57615.5;11856.5;45759.0
579400;57582.0;11823.0;45759.0
579500;57615.5;11856.5;45759.0
579600;57675.0;11756.0;45919.0
579700;57582.0;11823.0;45759.0
579800;57555.0;11756.0;45799.0
579900;57555.0;11756.0;45799.0
580000;57555.0;11756.0;45799.0
580100;57555.0;11756.0;45799.0
580200;57555.0;11756.0;45799.0
580300;57555.0;11756.0;45799.0
580400;57595.0;11756.0;45839.0
580500;57542.0;11823.0;45719.0
580600;57662.0;11823.0;45839.0
580700;57635.0;11756.0;45879.0
580800;58055.5;12176.5;45879.0
580900;57567.5;11688.5;45879.0
581000;57628.5;11749.5;45879.0
581100;57628.5;11749.5;45879.0
581200;57781.0;11902.0;45879.0
581300;57821.0;11902.0;45919.0
581400;57760.0;11841.0;45919.0
581500;57880.0;11841.0;46039.0
581600;57760.0;11841.0;45919.0
581700;57912.5;11993.5;45919.0
581800;57800.0;11841.0;45959.0
581900;57680.0;11841.0;45839.0
582000;57800.0;11841.0;45959.0
582100;57661.0;11902.0;45759.0
582200;57739.0;11780.0;45959.0
582300;57779.0;11780.0;45999.0
582400;57741.0;11902.0;45839.0
582500;57901.0;11902.0;45999.0
582600;58000.0;11841.0;46159.0
582700;57840.0;11841.0;45999.0
582800;57880.0;11841.0;46039.0
582900;57880.0;11841.0;46039.0
583000;57941.0;11902.0;46039.0
583100;58002.0;11963.0;46039.0
583200;58195.0;12276.0;45919.0
583300;58189.0;11990.0;46199.0
583400;58237.5;12158.5;46079.0
583500;58041.5;11962.5;46079.0
583600;58066.0;11987.0;46079.0
583700;58066.0;11987.0;46079.0
583800;58106.0;11987.0;46119.0
583900;58155.0;12036.0;46119.0
584000;58267.0;12148.0;46119.0
584100;58139.0;12020.0;46119.0
584200;58331.0;12212.0;46119.0
584300;58331.0;12212.0;46119.0
584400;58435.0;12276.0;46159.0
584500;58435.0;12276.0;46159.0
584600;58251.0;12212.0;46039.0
584700;58371.0;12212.0;46159.0
584800;58347.0;12148.0;46199.0
584900;58475.0;12276.0;46199.0
585000;58379.0;12180.0;46199.0
585100;58780.0;12581.0;46199.0
585200;58426.0;12227.0;46199.0
