timestamp,total,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,VEV_4000,VEV_4500,VEV_5000,VEV_5100,VEV_5200,VEV_5300,VEV_5400,VEV_5500,VEV_6000,VEV_6500
932600,276812.0,52072.0,26852.0,12639.5,19779.5,45063.5,45126.0,39557.5,23435.5,8411.5,3875.0,0.0,0.0
932700,274282.5,51072.0,26652.0,12342.5,19484.5,44768.5,44978.5,39410.0,23288.0,8411.5,3875.0,0.0,0.0
932800,274525.0,50872.0,26652.0,12342.5,19632.0,44916.0,44978.5,39557.5,23288.0,8411.5,3875.0,0.0,0.0
932900,271922.5,51672.0,26652.0,10857.5,18452.0,44621.0,44683.5,39410.0,23288.0,8411.5,3875.0,0.0,0.0
933000,277116.5,51472.0,26952.0,12788.0,19927.0,45211.0,45273.5,39705.0,23583.0,8330.0,3875.0,0.0,0.0
933100,277454.5,52272.0,26852.0,12639.5,19927.0,45211.0,45273.5,39557.5,23435.5,8411.5,3875.0,0.0,0.0
933200,281274.5,52672.0,27252.0,13233.5,20517.0,45801.0,45716.0,40147.5,23730.5,8330.0,3875.0,0.0,0.0
933300,279797.5,52872.0,27052.0,12936.5,20222.0,45506.0,45568.5,39852.5,23583.0,8330.0,3875.0,0.0,0.0
933400,280593.5,53272.0,27152.0,13085.0,20222.0,45653.5,45568.5,39852.5,23583.0,8330.0,3875.0,0.0,0.0
933500,280446.0,53272.0,27152.0,13085.0,20222.0,45506.0,45568.5,39852.5,23583.0,8330.0,3875.0,0.0,0.0
933600,280555.0,54072.0,27052.0,12936.5,20074.5,45358.5,45421.0,39852.5,23583.0,8330.0,3875.0,0.0,0.0
933700,280250.0,53472.0,27052.0,12936.5,20074.5,45506.0,45568.5,39852.5,23583.0,8330.0,3875.0,0.0,0.0
933800,285597.0,53872.0,27652.0,13827.5,21107.0,46391.0,46306.0,40442.5,24025.5,8248.5,3725.0,0.0,0.0
933900,285786.5,53272.0,27852.0,14124.5,21107.0,46538.5,46453.5,40590.0,24025.5,8248.5,3575.0,0.0,0.0
934000,289224.5,54672.0,28052.0,14421.5,21697.0,46981.0,46748.5,40737.5,24173.0,8167.0,3575.0,0.0,0.0
934100,288729.5,54472.0,28052.0,14421.5,21549.5,46833.5,46748.5,40737.5,24173.0,8167.0,3575.0,0.0,0.0
934200,290796.5,54272.0,28252.0,14718.5,21992.0,47276.0,47043.5,41032.5,24468.0,8167.0,3575.0,0.0,0.0
934300,290006.5,54072.0,28252.0,14718.5,21844.5,47128.5,46896.0,41032.5,24320.5,8167.0,3575.0,0.0,0.0
934400,291949.5,54272.0,28452.0,15015.5,22139.5,47423.5,47191.0,41327.5,24468.0,8085.5,3575.0,0.0,0.0
934500,292107.0,54872.0,28452.0,15015.5,21992.0,47276.0,47191.0,41180.0,24468.0,8085.5,3575.0,0.0,0.0
