timestamp;total;HYDROGEL_PACK;VELVETFRUIT_EXTRACT;VEV_4000;VEV_4500;VEV_5000;VEV_5100;VEV_5200;VEV_5300;VEV_5400;VEV_5500;VEV_6000;VEV_6500
568200;19294.0;13673.0;5621.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
568300;19200.0;13747.0;5453.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
568400;19116.0;13747.0;5369.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
568500;19390.0;13895.0;5495.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
568600;19506.0;13969.0;5537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
568700;19654.0;14117.0;5537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
568800;19654.0;14117.0;5537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
568900;19580.0;14043.0;5537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569000;19538.0;14043.0;5495.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569100;19580.0;14043.0;5537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569200;19696.0;14117.0;5579.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569300;19622.0;14043.0;5579.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569400;19289.0;13710.0;5579.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569500;19168.0;13673.0;5495.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569600;19284.0;13747.0;5537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569700;19358.0;13821.0;5537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569800;19822.0;14117.0;5705.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569900;19632.0;13969.0;5663.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570000;19664.0;14043.0;5621.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570100;19654.0;14117.0;5537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570200;19876.0;14339.0;5537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570300;19934.0;14397.0;5537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570400;20058.0;14437.0;5621.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570500;20190.0;14569.0;5621.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570600;20034.0;14497.0;5537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570700;20046.0;14425.0;5621.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570800;19891.0;14270.0;5621.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570900;19964.0;14259.0;5705.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571000;19855.0;14234.0;5621.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571100;19841.0;14178.0;5663.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571200;19901.0;14112.0;5789.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571300;19904.0;14073.0;5831.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571400;19867.0;14078.0;5789.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571500;19813.0;14066.0;5747.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571600;19903.0;14030.0;5873.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571700;19873.0;14042.0;5831.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571800;19831.0;14042.0;5789.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571900;19999.0;14042.0;5957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572000;20005.0;14006.0;5999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572100;19909.0;13994.0;5915.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572200;19951.0;13994.0;5957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572300;19999.0;13958.0;6041.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572400;19945.0;13946.0;5999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572500;20083.0;13958.0;6125.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572600;20251.0;13958.0;6293.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572700;20263.0;13970.0;6293.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572800;20227.0;14018.0;6209.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572900;20299.0;14006.0;6293.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
573000;20281.0;14030.0;6251.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
573100;20335.0;14042.0;6293.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
573200;20305.0;14054.0;6251.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
573300;20221.0;14054.0;6167.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
573400;20111.0;14070.0;6041.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
573500;20173.0;14048.0;6125.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
573600;20078.0;14037.0;6041.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
573700;20162.0;14037.0;6125.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
573800;20016.0;14059.0;5957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
573900;19983.0;14026.0;5957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574000;20089.0;14048.0;6041.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574100;20048.0;14049.0;5999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574200;19964.0;14007.0;5957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574300;20102.0;13935.0;6167.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574400;19879.0;13838.0;6041.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574500;19604.0;13647.0;5957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574600;19380.0;13507.0;5873.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574700;19432.0;13559.0;5873.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574800;19496.0;13455.0;6041.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574900;19412.0;13455.0;5957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
575000;19380.0;13507.0;5873.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
575100;19328.0;13455.0;5873.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
575200;19474.0;13559.0;5915.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
575300;19348.0;13559.0;5789.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
575400;19330.0;13583.0;5747.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
575500;19540.0;13583.0;5957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
575600;19980.0;13645.0;6335.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
575700;19626.0;13459.0;6167.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
575800;19836.0;13459.0;6377.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
575900;19858.0;13397.0;6461.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
